date,poster_id,post_id,reactions,link,comments,domain,shares,share_id,has_images,video_id,institution,interest,publication
2017-04-24 14:22:07,100000707394276,977052635762099,18,http://vnk.fi/artikkeli/-/asset_publisher/arviointineuvosto-alkoholilain-vaikutusten-kokonaisuutta-arvioitu-puutteellisesti,2,vnk.fi,0,,True,,go,public,press_release
2017-04-24 14:59:02,533458740,977066429094053,6,http://www.kaleva.fi/uutiset/kotimaa/uusi-alkoholilaki-menee-uusiksi-kaljanmyynti-vapautumassa-rajusti/758019/,5,www.kaleva.fi,0,,True,,private,business,story
2017-04-24 15:21:30,1177786013,977079459092750,13,,3,,0,10212584528146324,True,,,,
2017-04-24 16:02:19,1544657929,977096849091011,4,http://www.paivanlehti.fi/korkkia-avataan-ja-suljetaan-hovioikeus-valjentaisi-ja-neuvosto-tiukentaisi-alkoholilakia/,1,www.paivanlehti.fi,0,,True,,,,
2017-04-24 16:12:04,1232118792,977101985757164,8,https://www.ilkka.fi/uutiset/kotimaa/apulaisoikeusasiamies-kelan-tulisi-hyvitt%C3%A4%C3%A4-toimeentulotuen-k%C3%A4sittelyn-viiv%C3%A4stymisi%C3%A4-1.2273365,3,www.ilkka.fi,0,,True,,,,
2017-04-24 16:42:55,1090871449,977114572422572,0,https://blogi.thl.fi/web/yhteiskuntapolitiikka/blogitekstit/-/blogs/tuloerot-ja-paaomatulojen-verot-1,10,blogi.thl.fi,2,,True,,go,public,press_release
2017-04-24 17:16:36,668987645,977135449087151,0,https://www.theatlantic.com/education/archive/2017/04/can-brain-science-pull-families-out-of-poverty/523479/,0,www.theatlantic.com,0,,True,,private,business,story
2017-04-24 17:41:18,651752592,977153712418658,21,http://julkaisut.valtioneuvosto.fi/bitstream/handle/10024/79779/Lausuntoyhteenveto%20VV-laki%20LOPULLINEN_21042017.pdf?sequence=1,4,julkaisut.valtioneuvosto.fi,0,,False,,go,public,press_release
2017-04-24 18:23:39,1232118792,977177739082922,10,http://www.kela.fi/totu-mediatilaisuus,2,www.kela.fi,0,,True,,go,public,press_release
2017-04-24 19:03:40,100002161691898,977201329080563,34,,6,,4,,True,,,,
2017-04-24 19:16:39,1035047448,977209715746391,0,http://aikalainen.uta.fi/2017/03/23/ura-ei-urkene-nuorille/,0,aikalainen.uta.fi,0,,True,,university,public,press_release
2017-04-24 20:11:44,100002161691898,977246245742738,7,,1,,0,,True,,,,
2017-04-24 20:55:39,100000707394276,977266655740697,9,http://www.kainuunsanomat.fi/kainuun-sanomat/talous/finanssialan-mielesta-lainakattosaannosten-kiristaminen-lisaisi-eriarvoisuutta/,1,www.kainuunsanomat.fi,0,,True,,,,
2017-04-24 20:58:19,100000487735421,977267385740624,13,http://www.hs.fi/paakirjoitukset/art-2000005182478.html,0,www.hs.fi,0,,True,,private,business,story
2017-04-25 00:01:17,660154073,977333875733975,5,http://torontoist.com/2017/04/anti-poverty-groups-seek-turn-tables-wealthy/,0,torontoist.com,0,,True,,,,
2017-04-25 00:18:17,1232118792,977339459066750,23,http://www.marmai.fi/uutiset/kela-valitsi-kahdeksan-toimistoa-dynamo-son-kurio-ja-hill-knowlton-etusijalla-6603757,21,www.marmai.fi,4,,True,,,,
2017-04-25 06:18:36,100007309140828,977494342384595,20,http://yle.fi/uutiset/3-9580059,14,yle.fi,4,,True,,go,public,story
2017-04-25 08:09:02,1163965000,977534015713961,31,http://kuntalehti.fi/kuntauutiset/sote/yhteenveto-julki-valinnanvapausesitykselle-murskakritiikki/,1,kuntalehti.fi,6,,True,,go,public,press_release
2017-04-25 12:10:45,100004363304074,977601879040508,10,https://www.theguardian.com/inequality/2017/apr/25/inequality-project-guardian-in-depth-look-unequal-world-equality?CMP=share_btn_fb,0,www.theguardian.com,0,,True,,private,business,story
2017-04-25 12:51:35,100001991038084,977611639039532,4,https://uutissuora.fi/uutiset/kannustava-ilmapiiri/,0,uutissuora.fi,0,303419263404452,True,,private,business,story
2017-04-25 17:50:41,1480624889,977730102361019,3,http://www.antroblogi.fi/2017/04/vaalityo-etnografiana/,0,www.antroblogi.fi,0,,True,,,,
2017-04-25 18:24:07,100000707394276,977746142359415,10,http://buff.ly/2q22djp,0,buff.ly,0,,True,,,,
2017-04-25 20:05:24,759224608,977814185685944,3,http://www.is.fi/taloussanomat/art-2000005185289.html,0,www.is.fi,0,,True,,private,business,story
2017-04-25 23:17:16,100000707394276,977895905677772,18,http://valtioneuvosto.fi/documents/10616/4592272/Hallituksen-kannustinloukkulinjaukset.pdf/21072aa5-5f1b-46c8-a121-76c30a5ca838,6,valtioneuvosto.fi,0,,False,,go,public,press_release
2017-04-25 23:18:39,100000707394276,977896369011059,4,http://valtioneuvosto.fi/documents/10616/4592272/Hallituksen-linjaukset-syrjaytymisen-vahentamiseksi.pdf/ef2dc3b7-8459-497e-b0cf-77b4ea9cf686,2,valtioneuvosto.fi,0,,False,,go,public,press_release
2017-04-25 23:22:50,100000707394276,977897252344304,13,http://valtioneuvosto.fi/documents/10616/4592272/Hallituksen-kannustinloukkulinjaukset.pdf/21072aa5-5f1b-46c8-a121-76c30a5ca838,6,valtioneuvosto.fi,0,,False,,go,public,press_release
2017-04-26 00:26:11,586688216,977920729008623,2,,2,,0,,True,,,,
2017-04-26 00:38:48,586688216,977925025674860,2,,0,,0,,True,,,,
2017-04-26 06:17:43,100000579650938,978059865661376,36,,2,,4,,True,,,,
2017-04-26 08:39:47,533458740,978104668990229,10,http://yle.fi/uutiset/3-9570153,3,yle.fi,0,,True,,go,public,story
2017-04-26 11:30:58,100000599487241,978156115651751,5,https://www.socialeurope.eu/2017/04/does-social-background-determine-life-chances-in-europe/,0,www.socialeurope.eu,0,,True,,ngo,special,article
2017-04-26 12:03:43,100000707394276,978166972317332,0,http://www.uta.fi/ajankohtaista/uutinen/vauraus-tuo-terveytta,0,www.uta.fi,0,,True,,university,public,press_release
2017-04-26 12:17:09,100000707394276,978171968983499,3,https://www.equalitytrust.org.uk/britains-poorest-households-pay-more-their-income-tax-richest,1,www.equalitytrust.org.uk,0,,True,,,,
2017-04-26 12:33:21,1489915874,978175635649799,10,http://www.talouselama.fi/kommentit/kevytyrittajyys-vaihtui-kertaheitolla-tyottomyyteen-tai-pimeisiin-toihin-6644046,5,www.talouselama.fi,0,,True,,private,business,story
2017-04-26 12:50:07,560297851,978179822316047,21,http://blogi.kansanelakelaitos.fi/arkisto/3873,4,blogi.kansanelakelaitos.fi,0,,True,,go,public,story
2017-04-26 13:56:11,1480624889,978212082312821,5,http://www.tela.fi/blogi/1/0/laskutetaan_tyosta_yrittaja_vai_tyontekija#.WQB8qm0QA9M.facebook,3,www.tela.fi,0,,True,,go,special,press_release
2017-04-26 14:52:44,100013233313658,978233188977377,27,http://www.iltalehti.fi/politiikka/201704262200111330_pi.shtml,9,www.iltalehti.fi,2,,True,,private,business,story
2017-04-26 14:59:03,1463386945,978240412309988,0,http://yle.fi/uutiset/3-9582543,3,yle.fi,0,,True,,go,public,story
2017-04-26 15:09:55,679281983,978245905642772,7,http://europa.eu/rapid/press-release_IP-17-1007_fi.htm,3,europa.eu,0,,True,,,,
2017-04-26 16:33:15,1163965000,978283512305678,20,,2,,2,10154283508891786,True,,,,
2017-04-26 17:39:11,100007356342264,978310168969679,4,http://ollintuumailut.blogspot.fi/,0,ollintuumailut.blogspot.fi,0,,False,,personal,business,story
2017-04-26 19:18:04,1432614001,978357112298318,0,https://ketovuori.blogspot.fi/2017/04/toivon-tarkoitus.html,0,ketovuori.blogspot.fi,0,,True,,personal,business,story
2017-04-26 19:56:33,100000707394276,978371945630168,32,https://www.keski-uusimaa.fi/artikkeli/513021-halyttava-johtopaatos-kyselysta-keravalla-yli-5-000-paihdeongelmaista-hoidon#.WQDQ1vhC-k8.facebook,5,www.keski-uusimaa.fi,3,,True,,,,
2017-04-26 19:57:10,1068627386,978372125630150,3,http://science.sciencemag.org/content/early/2017/04/21/science.aal4617,0,science.sciencemag.org,0,,True,,,,
2017-04-26 20:05:00,100001164944684,978375175629845,7,,0,,0,,False,,,,
2017-04-26 20:17:11,100000707394276,978379435629419,8,https://widgets.weforum.org/inclusive-development-index-2017/,2,widgets.weforum.org,2,,True,,ngo,special,press_release
2017-04-26 23:28:04,586688216,978462805621082,2,http://yle.fi/uutiset/3-9570153,2,yle.fi,0,,True,,go,public,story
2017-04-27 06:44:08,100001388726105,978643742269655,10,http://www.vainotannerinsaatio.fi/index.php?k=225904,3,www.vainotannerinsaatio.fi,0,,True,,,,
2017-04-27 09:11:16,646181369,978697628930933,17,http://www.hs.fi/talous/art-2000005186770.html?share=d5690875c5e4b109f57ef0f1781bef20,0,www.hs.fi,0,,True,,private,business,story
2017-04-27 10:22:39,1163965000,978732172260812,83,http://yle.fi/uutiset/3-9584059,24,yle.fi,4,,True,,go,public,story
2017-04-27 12:13:23,729481557,978773805589982,1,https://www.thl.fi/fi/-/ennakkotietoa-terveyden-edistamisen-maararahan-hakijoille-vuoden-2018-painopisteista?redirect=https%3A%2F%2Fwww.thl.fi%2Ffi%2Fetusivu%3Fp_p_id%3D101_INSTANCE_tcsSJTqcGl0N%26p_p_lifecycle%3D0%26p_p_state%3Dnormal%26p_p_mode%3Dview%26p_p_col_id%3Dcolumn-2-1-3%26p_p_col_pos%3D1%26p_p_col_count%3D2,0,www.thl.fi,0,1480209448717319,True,,go,public,press_release
2017-04-27 12:28:00,100000707394276,978778575589505,3,http://vnk.fi/artikkeli/-/asset_publisher/talouskasvu-on-paras-keino-euroopan-sosiaalisen-ulottuvuuden-vahvistamiseksi,6,vnk.fi,0,,True,,go,public,press_release
2017-04-27 16:41:13,100002161691898,978881112245918,2,,1,,0,,True,,,,
2017-04-27 16:42:06,100000707394276,978881355579227,2,https://ek.fi/ajankohtaista/uutiset/2017/04/27/ilkka-oksala-bloggaa-asumistuki-aiheuttaa-kannustinloukkuja/,1,ek.fi,0,,False,,ngo,business,press_release
2017-04-27 16:43:58,100002161691898,978882078912488,4,,4,,0,,True,,,,
2017-04-27 17:53:47,1389225448,978913555576007,11,http://areena.yle.fi/1-4024240,1,areena.yle.fi,3,,True,,go,public,story
2017-04-27 19:38:14,100000707394276,978970628903633,3,https://juhanavartiainen.fi/2017/valtiovalta-voi-edistaa-tasa-arvoa/,6,juhanavartiainen.fi,0,,True,,personal,political,story
2017-04-27 20:48:56,100000707394276,979009908899705,19,https://www.sitra.fi/uutiset/puolivaliriihi-sib-malli-nousi-hallituksen-tyokalupakkiin/,10,www.sitra.fi,5,,True,,go,special,press_release
2017-04-27 22:32:34,100000707394276,979055475561815,16,https://www.hdl.fi/fi/ajankohtaista/2515-hdl-uuspaperittomille-tarvitaan-omia-palveluja,2,www.hdl.fi,0,,True,,,,
2017-04-27 23:52:39,586688216,979088678891828,1,,1,,0,,True,,,,
2017-04-28 02:55:57,564467345,979152965552066,6,http://www.hs.fi/politiikka/art-2000005188405.html,7,www.hs.fi,2,,True,,private,business,story
2017-04-28 08:36:35,100000707394276,979278292206200,8,https://www.lyyti.in/reunalla_vai_ytimessa,1,www.lyyti.in,0,,True,,,,
2017-04-28 11:20:07,533458740,979343875532975,5,https://kuntalehti.fi/lakiasiat/hs-tuomas-poystia-esitetaan-oikeuskansleriksi/,2,kuntalehti.fi,0,868599259946029,True,,go,public,press_release
2017-04-28 14:56:42,100000828804367,979430672190962,2,http://rajapinta.co/2017/04/28/nyt-malttia-kela-digitalisaatio-ja-julkinen-hallinto,0,rajapinta.co,0,1929145510702531,True,,,,
2017-04-28 20:25:12,510795672,979618445505518,6,http://johnhcochrane.blogspot.fi/2017/04/a-progressive-vat.html,14,johnhcochrane.blogspot.fi,0,,True,,personal,business,story
2017-04-28 21:24:11,586688216,979649302169099,6,http://yle.fi/uutiset/3-9587772,1,yle.fi,0,,True,,go,public,story
2017-04-28 22:11:14,586688216,979675208833175,0,http://www.kaleva.fi/uutiset/kulttuuri/tyovaenliikkeen-laulut-soivat-aatetta-kuuntele-nostalgisten-kappaleiden-soittolista/758223/#.WQOTwcc3WXc.facebook,1,www.kaleva.fi,4,,True,,private,business,story
2017-04-28 22:55:57,1163965000,979699945497368,10,http://www.hs.fi/tiede/art-2000005190521.html?share=19bc5b5ae77aba439403f19d06676a66,1,www.hs.fi,0,,True,,private,business,story
2017-04-29 09:03:17,100000707394276,979935932140436,14,http://valtioneuvosto.fi/documents/10616/4610410/Toimintasuunnitelma+H_5_2017+280417.pdf/03566f02-5965-4581-b043-b7166f48f52d,1,valtioneuvosto.fi,2,,True,,go,public,press_release
2017-04-29 09:07:32,100009468899188,979937075473655,32,https://www.helsinki.fi/fi/uutiset/mikko-myrskyla-iakas-vanhempi-on-lapsen-etu,8,www.helsinki.fi,2,,True,,university,public,press_release
2017-04-29 09:49:14,100000707394276,979950775472285,15,http://www.iltalehti.fi/talous/201704282200115144_ta.shtml,4,www.iltalehti.fi,3,,True,,private,business,story
2017-04-29 09:55:17,1053593917,979952308805465,22,http://www.talouselama.fi/uutiset/tyottomille-ehdotetaan-pakkoraportointia-kuka-lukisi-vuodessa-syntyvat-17-miljoonaa-raporttia-6644453,9,www.talouselama.fi,0,,True,,private,business,story
2017-04-29 15:29:55,1163965000,980047082129321,8,https://www.theguardian.com/inequality/datablog/2017/apr/26/inequality-index-where-are-the-worlds-most-unequal-countries?CMP=fb_gu,0,www.theguardian.com,0,,True,,private,business,story
2017-04-29 17:56:26,586688216,980114895455873,8,,8,,0,,True,,,,
2017-04-29 19:03:04,1232118792,980144492119580,11,https://www.uef.fi/-/suomessa-laakkeiden-omavastuuosuus-on-verraten-korkea-mutta-laakevalikoima-laaja,3,www.uef.fi,0,,True,,university,public,press_release
2017-04-29 19:21:06,1463981946,980153035452059,8,,0,,0,,True,,,,
2017-04-29 20:42:44,1232118792,980205628780133,7,https://helda.helsinki.fi/bitstream/handle/10138/136455/Yhteisvastuuta_ja_valinnanvapautta.pdf?sequence=1,0,helda.helsinki.fi,2,,False,,university,public,press_release
2017-04-29 21:12:16,1177786013,980222665445096,1,http://www.hs.fi/politiikka/art-2000005187994.html,3,www.hs.fi,0,,True,,private,business,story
2017-04-30 02:51:46,100000038054418,980389275428435,14,https://www.aamulehti.fi/kotimaa/tamperelainen-nuori-mies-menetti-tulipalossa-kaiken-minulla-ei-ole-edes-takkia-paalleni-24447720/,10,www.aamulehti.fi,2,,True,,private,business,story
2017-04-30 15:31:12,100000038054418,980671072066922,4,http://www.independent.co.uk/news/uk/politics/video-theresa-may-struggles-to-answer-when-confronted-live-on-tv-about-nurses-going-to-foodbanks-a7710066.html?cmpid=facebook-post,0,www.independent.co.uk,2,,True,,private,business,story
2017-04-30 22:36:35,586688216,980882715379091,17,http://yle.fi/uutiset/3-9026402,4,yle.fi,2,,True,,go,public,story
2017-05-01 10:38:54,1242678857,981196568681039,25,http://www.noreni.net/blog/kokemuksia-te-toimistosta-aktiivisen-tyottoman-haasteet/,4,www.noreni.net,0,,False,,,,
2017-05-01 11:13:08,623044227,981206842013345,2,https://www.ncbi.nlm.nih.gov/pubmed/28443492,0,www.ncbi.nlm.nih.gov,0,,True,,,,
2017-05-01 14:54:34,100002286848547,981282755339087,11,http://yle.fi/uutiset/3-9589436,1,yle.fi,0,,True,,go,public,story
2017-05-01 15:24:00,100000038054418,981293488671347,5,,1,,0,1731928007098644,False,1731928007098644,,,
2017-05-01 20:34:00,1242678857,981478435319519,32,http://www.is.fi/kotimaa/art-2000005187453.html,0,www.is.fi,0,,True,,private,business,story
2017-05-01 20:41:27,1232118792,981480695319293,12,,3,,10,1731928007098644,False,1731928007098644,,,
2017-05-01 21:43:41,759224608,981509928649703,14,http://www.kansanuutiset.fi/artikkeli/3712656-aino-kaisa-pekonen-sote-vie-kohti-amerikan-mallia,1,www.kansanuutiset.fi,2,,True,,ngo,political,story
2017-05-02 11:41:48,1090871449,981845785282784,39,https://blogi.thl.fi/web/yhteiskuntapolitiikka/blogitekstit/-/blogs/tuloerot-ja-perintovero,6,blogi.thl.fi,3,,True,,go,public,press_release
2017-05-02 15:52:11,1035047448,981942848606411,2,http://alusta.uta.fi/artikkelit/2017/05/02/taantumasta-huolimatta-suomalaisen-tyoeelaemaen-laatu-on-saeilynyt-hyvaenae.html,14,alusta.uta.fi,0,1032057766939122,True,,university,public,press_release
2017-05-02 15:55:53,100000707394276,981943995272963,6,https://www.eurofound.europa.eu/publications/report/2017/social-mobility-in-the-eu?utm_source=social-europe&utm_medium=cpc&utm_campaign=social+mobility+false,0,www.eurofound.europa.eu,0,,False,,go,public,press_release
2017-05-02 16:42:07,559974792,981971125270250,7,http://yle.fi/uutiset/3-9579212,3,yle.fi,0,1613962015311126,True,,go,public,story
2017-05-02 18:48:41,100000707394276,982030911930938,10,http://yle.fi/uutiset/3-9591756,9,yle.fi,0,,True,,go,public,story
2017-05-02 19:08:31,100000707394276,982038215263541,3,http://stm.fi/artikkeli/-/asset_publisher/hallituksen-puolivaliarvioinnin-vaikutukset-sosiaali-ja-terveysministerion-hallinnonalalla?inheritRedirect=false&redirect=http%3A%2F%2Fstm.fi%2Fartikkeli%3Fp_p_auth%3DwIW8fURq%26p_p_id%3D101_INSTANCE_aeydD0xWwP1n%26p_p_lifecycle%3D0%26p_p_state%3Dnormal%26p_p_mode%3Dview%26p_p_col_id%3Dcolumn-11%26p_p_col_count%3D7,0,stm.fi,0,,True,,go,public,press_release
2017-05-02 21:05:30,100001991038084,982095188591177,7,https://uutissuora.fi/uutiset/rakennusliiton-suokas-hallitus-virittelee-tyottomien-kyykyttamista/,2,uutissuora.fi,0,305966506483061,True,,private,business,story
2017-05-02 21:42:31,786863508,982111531922876,21,https://www.theguardian.com/inequality/2017/may/02/higher-inequality-move-away-from-democracy-branko-milanovic-big-data,0,www.theguardian.com,0,,True,,private,business,story
2017-05-02 22:03:39,586688216,982120305255332,18,,0,,0,,True,,,,
2017-05-02 22:13:14,586688216,982123255255037,4,https://www.weforum.org/agenda/2017/04/giving-money-to-the-poor-does-work-just-look-at-ecuador/,0,www.weforum.org,0,,True,,ngo,special,press_release
2017-05-02 23:25:15,1389225448,982154351918594,2,http://yle.fi/uutiset/3-9591443,0,yle.fi,0,,True,,go,public,story
2017-05-03 08:03:53,100000707394276,982399131894116,31,https://www.thl.fi/fi/tutkimus-ja-asiantuntijatyo/hankkeet-ja-ohjelmat/sokra/ajankohtaista/uutiskirje/3_2017/sosiaaliturvariippuvuuden-seuraukset-vakavia,9,www.thl.fi,6,,True,,go,public,press_release
2017-05-03 09:57:11,100001795543991,982465255220837,0,http://ow.ly/WcQS30beefO,0,ow.ly,0,10155379847249301,True,,,,
2017-05-03 11:23:20,786863508,982492455218117,5,,3,,0,,True,,,,
2017-05-03 12:51:19,100000707394276,982525928548103,3,https://www.equalitytrust.org.uk/manifesto-fairer-society,5,www.equalitytrust.org.uk,0,,False,,,,
2017-05-03 15:32:07,100000707394276,982589731875056,14,http://www.utu.fi/fi/Ajankohtaista/mediatiedotteet/vaitostiedotteet/Sivut/korkea-kuluriski-voi-saada-yksityishenkilon-karttamaan-asiansa-tuomioistuinkasittelya.aspx,4,www.utu.fi,4,,True,,university,public,press_release
2017-05-03 15:51:26,686207698,982596271874402,3,https://ec.europa.eu/commission/publications/staff-working-document-methodology-behind-social-scoreboard_en,0,ec.europa.eu,0,,False,,go,public,press_release
2017-05-03 16:59:10,1475739535,982626075204755,5,http://www.hs.fi/politiikka/art-2000005195397.html,22,www.hs.fi,2,,False,,private,business,story
2017-05-03 19:19:00,1480624889,982689218531774,4,,0,,3,,True,,,,
2017-05-03 21:47:57,777642504,982761225191240,26,http://www.iltalehti.fi/tyoelama/201705032200119520_tb.shtml,5,www.iltalehti.fi,0,,True,,private,business,story
2017-05-04 00:43:05,776068529,982824328518263,6,,2,,0,,False,,,,
2017-05-04 07:13:22,100000707394276,982993398501356,19,http://www.hs.fi/mielipide/art-2000005195110.html?utm_campaign=tf-HS&utm_term=2&utm_source=tf-other&share=33444dee47b51817515385f11960c00b,15,www.hs.fi,0,,False,,private,business,story
2017-05-04 08:48:59,100000707394276,983027188497977,9,http://www.lapinkansa.fi/lappi/yksityiset-sote-yritykset-panivat-hynttyyt-yhteen-yhteistarjous-lansi-pohjasta-200118442,7,www.lapinkansa.fi,0,,False,,private,business,story
2017-05-04 09:16:37,1011968948,983038505163512,3,,3,,0,,False,,,,
2017-05-04 10:43:11,100000296770237,983078895159473,2,http://www.iltalehti.fi/kotimaa/201705032200119193_u0.shtml,0,www.iltalehti.fi,0,,True,,private,business,story
2017-05-04 12:55:52,100006629673106,983129028487793,7,http://www.thebookoflife.org/the-prevention-of-suicide/,3,www.thebookoflife.org,0,,True,,,,
2017-05-04 13:27:56,651752592,983142828486413,1,https://kuntalehti.fi/uutiset/laki/hallituksen-esitys-valinnanvapaudesta-valmis-eduskuntaan-ehka-10-toukokuuta/,1,kuntalehti.fi,0,,True,,go,public,press_release
2017-05-04 14:25:36,726560688,983159081818121,0,http://www.ts.fi/mielipiteet/lukijoilta/3495662/Tyottomat+rakenteellisen+rasismin+kohteena,0,www.ts.fi,3,,True,,private,business,story
2017-05-04 14:47:27,100008068321987,983166405150722,0,,0,,0,,True,,,,
2017-05-04 15:15:24,564467345,983177258482970,3,http://www.verkkouutiset.fi/kotimaa/Antti%20Hakkanen-64909,8,www.verkkouutiset.fi,2,,True,,ngo,political,story
2017-05-04 18:08:00,100000707394276,983262378474458,5,https://www.theguardian.com/inequality/2017/may/04/science-inequality-why-people-prefer-unequal-societies?CMP=share_btn_fb,1,www.theguardian.com,0,,False,,private,business,story
2017-05-04 19:52:51,533458740,983305341803495,35,http://www.ess.fi/uutiset/kotimaa/art2366909,3,www.ess.fi,0,,True,,private,business,story
2017-05-04 19:53:08,728743561,983305421803487,12,https://www.uusisuomi.fi/kotimaa/118126-mehilaisen-salainen-viesti-julki-nain-rahat-viedaan-suomesta,4,www.uusisuomi.fi,2,,True,,private,business,story
2017-05-04 21:00:04,100002286848547,983348151799214,1,http://tabletti.taloustaito.fi/lue/bonus-20/kho-ratkaisi-riidan-laittomien-potkujen-korvaus-rapsahtiko-t,1,tabletti.taloustaito.fi,0,,True,,ngo,special,press_release
2017-05-05 07:32:02,1463386945,983593468441349,24,http://areena.yle.fi/1-3760239,18,areena.yle.fi,0,,True,,go,public,story
2017-05-05 08:42:04,777642504,983614358439260,2,,1,,0,,True,,,,
2017-05-05 10:21:05,100001388726105,983642915103071,40,,10,,3,,False,,,,
2017-05-05 13:23:24,726560688,983703495097013,61,https://www.kirkkojakaupunki.fi/-/tyottomyys-ajoi-martin-eric-racinen-koyhyysloukkuun,2,www.kirkkojakaupunki.fi,5,,True,,go,special,story
2017-05-05 14:14:38,100000707394276,983718155095547,19,http://yle.fi/uutiset/3-9596274,8,yle.fi,0,,True,,go,public,story
2017-05-05 14:54:14,1475739535,983735205093842,3,http://yle.fi/uutiset/3-9592502,0,yle.fi,0,,True,,go,public,story
2017-05-05 16:12:33,786863508,983764068424289,14,https://blogit.utu.fi/utu/2017/05/05/leikkauspolitiikka-kantaa-hedelmaa-ehka-jo-vuonna-2034/,0,blogit.utu.fi,5,,True,,university,public,story
2017-05-05 16:28:00,100000707394276,983770711756958,243,http://www.uef.fi/-/15-6-vtm-maria-ohisalon-vaitostilaisuus-sosiologia-kuopio,7,www.uef.fi,2,,False,,university,public,press_release
2017-05-06 02:20:24,755079388,984005071733522,15,https://blogit.utu.fi/utu/2017/05/05/leikkauspolitiikka-kantaa-hedelmaa-ehka-jo-vuonna-2034/,2,blogit.utu.fi,2,,True,,university,public,story
2017-05-06 07:12:33,100000707394276,984114518389244,2,https://www.eduskunta.fi/FI/vaski/JulkaisuMetatieto/Documents/VNS_4+2017.pdf,0,www.eduskunta.fi,0,,False,,go,public,press_release
2017-05-06 09:25:36,100000707394276,984160631717966,15,https://www.laakariliitto.fi/uutiset/blogi/valinnanvapaus-mista-on-kyse/#.WQ1LkZrwc8I.facebook,16,www.laakariliitto.fi,0,,True,,,,
2017-05-06 10:33:16,692131729,984181478382548,8,http://blogit.kansanuutiset.fi/lahiolikka/ole-hyva-valtio,1,blogit.kansanuutiset.fi,0,10155262735736730,True,,ngo,political,story
2017-05-06 11:15:12,100000038054418,984192635048099,5,http://www.ita-savo.fi/uutiset/lahella/vanhuksia-lahti-sulkavan-tiiterontuvasta-liperiin-uusi-palveluseteli-ei-kata-hoidon?utm_source=dlvr.it&utm_medium=facebook,6,www.ita-savo.fi,2,,True,,,,
2017-05-06 19:49:36,586688216,984384278362268,6,http://m.kauppalehti.fi/uutiset/sampyla-muuttuu-veronalaiseksi-verohallinnon-paatos-uhkaa-lopettaa-vapaaehtoistoiminnan/vWpexNG4?ref=facebook%253A26f1,4,m.kauppalehti.fi,3,,True,,private,business,story
2017-05-06 20:09:29,586688216,984392598361436,14,http://www.is.fi/taloussanomat/art-2000005197331.html,1,www.is.fi,3,,True,,private,business,story
2017-05-06 20:15:18,586688216,984394751694554,6,http://www.rumba.fi/uutiset/te-toimistolta-huolestuttava-lausunto-kaikille-harrastajamuusikoille-jos-tekee-julkaisumielessa-luovan-alan-tyota-silloin-voidaan-katsoa-etta-tyollistyy-omassa-tyossaan/,6,www.rumba.fi,0,,True,,,,
2017-05-07 01:50:07,100000758536771,984518735015489,0,https://www.helsinginuutiset.fi/artikkeli/515481-pelko-korkeista-kuluista-pitaa-koyhat-pois-karajilta#.WQrieCUrn3c.facebook,0,www.helsinginuutiset.fi,0,863604490454256,True,,private,business,story
2017-05-07 08:14:39,100001388726105,984695258331170,9,,6,,0,,False,,,,
2017-05-07 08:19:24,1209049838,984696574997705,16,,4,,0,,True,,,,
2017-05-07 09:56:03,639005778,984728788327817,56,http://www.hs.fi/sunnuntai/art-2000005198660.html,3,www.hs.fi,13,,True,,private,business,story
2017-05-07 10:58:59,100001056927929,984754264991936,11,,1,,2,10155369285019752,True,,,,
2017-05-07 11:56:22,676542986,984782051655824,16,,10,,0,,False,,,,
2017-05-07 14:07:59,100009468899188,984837718316924,168,https://anna.fi/kolumnit/rosa-merilaisen-kolumni-mika-ihmisen-omaa-ansiota,7,anna.fi,13,,True,,,,
2017-05-07 15:30:04,586688216,984883104979052,3,,2,,0,,True,,,,
2017-05-07 17:55:25,602542293,984963648304331,36,http://www.image.fi/image-lehti/asiallinen-hukuttaja-sarjahukuttajalla-ja-putkakuolemilla-on-yhteys-kirjoittaa-hanna,2,www.image.fi,2,,True,,,,
2017-05-07 18:07:48,1463386945,984970031637026,26,http://www.talouselama.fi/uutiset/hoivayhtiot-jahtaavat-kuntien-vanhoja-kiinteistoja-mutta-pelataanko-julkinen-tuotanto-nain-sivuun-6646508,6,www.talouselama.fi,3,,True,,private,business,story
2017-05-07 18:21:33,100000783378033,984975808303115,1,http://yle.fi/uutiset/3-9592502,1,yle.fi,0,,True,,go,public,story
2017-05-07 20:51:33,1163965000,985060211628008,9,,0,,0,,True,,,,
2017-05-07 20:54:06,1163965000,985060951627934,60,,0,,0,,False,,,,
2017-05-07 22:10:03,100001508955627,985097274957635,0,,0,,0,,True,,,,
2017-05-07 22:15:13,100000707394276,985099758290720,12,,7,,0,,True,,,,
2017-05-07 22:20:33,100001693201549,985103321623697,4,,0,,0,,True,,,,
2017-05-07 22:21:56,100000707394276,985104191623610,33,http://www.talouselama.fi/kommentit/soteuudistus-on-kaikkien-aikojen-suurin-poliittinen-huijaus-yritykset-ovat-jo-toteuttaneet-uudistuksen-6646468,10,www.talouselama.fi,7,,True,,private,business,story
2017-05-07 22:43:17,100001541487581,985112988289397,13,,3,,5,,True,,,,
2017-05-08 07:29:09,657852102,985311281602901,10,http://www.hs.fi/politiikka/art-2000005200904.html?share=52ed1b263f64ab986e5d83bca48ad0b2,4,www.hs.fi,0,,True,,private,business,story
